flow,reporter,year,indicator,indicator_name,mode,value_musd
export,India,2017,SG,Financial services,Mode 1,4485.053
export,India,2018,SG,Financial services,Mode 1,5432.944
export,India,2019,SG,Financial services,Mode 1,4821.23
export,India,2020,SG,Financial services,Mode 1,4104.563
export,India,2021,SG,Financial services,Mode 1,5115.44
export,India,2022,SG,Financial services,Mode 1,7336.557
export,India,2005,SH,Charges for the use of intellectual property n.i.e.,Mode 1,205.975
export,India,2006,SH,Charges for the use of intellectual property n.i.e.,Mode 1,60.913
export,India,2007,SH,Charges for the use of intellectual property n.i.e.,Mode 1,163.126
export,India,2008,SH,Charges for the use of intellectual property n.i.e.,Mode 1,147.815
export,India,2009,SH,Charges for the use of intellectual property n.i.e.,Mode 1,191.94
export,India,2010,SH,Charges for the use of intellectual property n.i.e.,Mode 1,127.378
export,India,2011,SH,Charges for the use of intellectual property n.i.e.,Mode 1,302.616
export,India,2012,SH,Charges for the use of intellectual property n.i.e.,Mode 1,321.445
export,India,2013,SH,Charges for the use of intellectual property n.i.e.,Mode 1,445.568
export,India,2014,SH,Charges for the use of intellectual property n.i.e.,Mode 1,658.722
export,India,2015,SH,Charges for the use of intellectual property n.i.e.,Mode 1,466.557
export,India,2016,SH,Charges for the use of intellectual property n.i.e.,Mode 1,524.879
export,India,2017,SH,Charges for the use of intellectual property n.i.e.,Mode 1,659.628
export,India,2018,SH,Charges for the use of intellectual property n.i.e.,Mode 1,784.901
export,India,2019,SH,Charges for the use of intellectual property n.i.e.,Mode 1,871.605
export,India,2020,SH,Charges for the use of intellectual property n.i.e.,Mode 1,1253.655
export,India,2021,SH,Charges for the use of intellectual property n.i.e.,Mode 1,870.14
export,India,2022,SH,Charges for the use of intellectual property n.i.e.,Mode 1,1167.578
export,India,2005,SI,"Telecommunications, computer, and information services",Mode 1,13838.281
export,India,2006,SI,"Telecommunications, computer, and information services",Mode 1,18451.425
export,India,2007,SI,"Telecommunications, computer, and information services",Mode 1,23516.096
export,India,2008,SI,"Telecommunications, computer, and information services",Mode 1,30450.253
export,India,2009,SI,"Telecommunications, computer, and information services",Mode 1,27973.621
export,India,2010,SI,"Telecommunications, computer, and information services",Mode 1,32443.462
export,India,2011,SI,"Telecommunications, computer, and information services",Mode 1,38959.194
export,India,2012,SI,"Telecommunications, computer, and information services",Mode 1,40342.014
export,India,2013,SI,"Telecommunications, computer, and information services",Mode 1,43515.412
export,India,2014,SI,"Telecommunications, computer, and information services",Mode 1,44108.794
export,India,2015,SI,"Telecommunications, computer, and information services",Mode 1,44493.826
export,India,2016,SI,"Telecommunications, computer, and information services",Mode 1,45103.357
export,India,2017,SI,"Telecommunications, computer, and information services",Mode 1,46094.63
export,India,2018,SI,"Telecommunications, computer, and information services",Mode 1,49319.147
export,India,2019,SI,"Telecommunications, computer, and information services",Mode 1,55665.561
export,India,2020,SI,"Telecommunications, computer, and information services",Mode 1,59820.712
export,India,2021,SI,"Telecommunications, computer, and information services",Mode 1,73378.724
export,India,2022,SI,"Telecommunications, computer, and information services",Mode 1,89680.395
export,India,2005,SI1,Telecommunications services,Mode 1,782.958
export,India,2006,SI1,Telecommunications services,Mode 1,1090.54
export,India,2007,SI1,Telecommunications services,Mode 1,1173.72
export,India,2008,SI1,Telecommunications services,Mode 1,1239.1
export,India,2009,SI1,Telecommunications services,Mode 1,1698.53
export,India,2010,SI1,Telecommunications services,Mode 1,1512.05
export,India,2011,SI1,Telecommunications services,Mode 1,1639.15
export,India,2012,SI1,Telecommunications services,Mode 1,1622.84
export,India,2013,SI1,Telecommunications services,Mode 1,2179.74
export,India,2014,SI1,Telecommunications services,Mode 1,2163.33
export,India,2015,SI1,Telecommunications services,Mode 1,2088.244
export,India,2016,SI1,Telecommunications services,Mode 1,2309.923
export,India,2017,SI1,Telecommunications services,Mode 1,2163.692
export,India,2018,SI1,Telecommunications services,Mode 1,2401.333
export,India,2019,SI1,Telecommunications services,Mode 1,2851.225
export,India,2020,SI1,Telecommunications services,Mode 1,2736.025
export,India,2021,SI1,Telecommunications services,Mode 1,3069.615
export,India,2022,SI1,Telecommunications services,Mode 1,3369.404
export,India,2005,SI2,Computer services,Mode 1,12891.307
export,India,2006,SI2,Computer services,Mode 1,17059.746
export,India,2007,SI2,Computer services,Mode 1,21883.175
export,India,2008,SI2,Computer services,Mode 1,28380.057
export,India,2009,SI2,Computer services,Mode 1,25822.07
export,India,2010,SI2,Computer services,Mode 1,30339.064
export,India,2011,SI2,Computer services,Mode 1,37145.048
export,India,2012,SI2,Computer services,Mode 1,38535.782
export,India,2013,SI2,Computer services,Mode 1,41158.911
export,India,2014,SI2,Computer services,Mode 1,41703.635
export,India,2015,SI2,Computer services,Mode 1,42209.162
export,India,2016,SI2,Computer services,Mode 1,42462.132
export,India,2017,SI2,Computer services,Mode 1,43509.745
export,India,2018,SI2,Computer services,Mode 1,46596.433
export,India,2019,SI2,Computer services,Mode 1,52516.984
export,India,2020,SI2,Computer services,Mode 1,56829.394
export,India,2021,SI2,Computer services,Mode 1,69963.613
export,India,2022,SI2,Computer services,Mode 1,85970.608
export,India,2005,SI3,Information services,Mode 1,164.016
export,India,2006,SI3,Information services,Mode 1,301.139
export,India,2007,SI3,Information services,Mode 1,459.201
export,India,2008,SI3,Information services,Mode 1,831.096
export,India,2009,SI3,Information services,Mode 1,453.021
export,India,2010,SI3,Information services,Mode 1,592.348
export,India,2011,SI3,Information services,Mode 1,174.996
export,India,2012,SI3,Information services,Mode 1,183.392
export,India,2013,SI3,Information services,Mode 1,176.761
export,India,2014,SI3,Information services,Mode 1,241.829
export,India,2015,SI3,Information services,Mode 1,196.42
export,India,2016,SI3,Information services,Mode 1,331.302
export,India,2017,SI3,Information services,Mode 1,421.193
export,India,2018,SI3,Information services,Mode 1,321.381
export,India,2019,SI3,Information services,Mode 1,297.352
export,India,2020,SI3,Information services,Mode 1,255.293
export,India,2021,SI3,Information services,Mode 1,345.496
export,India,2022,SI3,Information services,Mode 1,340.383
export,India,2005,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,13838.281
export,India,2006,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,18451.425
export,India,2007,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,23516.096
export,India,2008,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,30450.253
export,India,2009,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,28173.121
export,India,2010,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,32605.955
export,India,2011,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,39057.242
export,India,2012,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,40554.398
export,India,2013,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,43868.954
export,India,2014,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,44393.201
export,India,2015,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,44736.058
export,India,2016,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,45393.209
export,India,2017,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,46403.206
export,India,2018,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,49753.008
export,India,2019,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,56206.241
export,India,2020,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,60516.92
export,India,2021,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,74397.588
export,India,2022,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 1,91105.592
export,India,2005,SJ1,Research and development services,Mode 1,278.002
export,India,2006,SJ1,Research and development services,Mode 1,556.131
export,India,2007,SJ1,Research and development services,Mode 1,985.393
export,India,2008,SJ1,Research and development services,Mode 1,1397.944
export,India,2009,SJ1,Research and development services,Mode 1,508.797
export,India,2010,SJ1,Research and development services,Mode 1,746.717
export,India,2011,SJ1,Research and development services,Mode 1,624.772
export,India,2012,SJ1,Research and development services,Mode 1,791.49
export,India,2013,SJ1,Research and development services,Mode 1,845.828
export,India,2014,SJ1,Research and development services,Mode 1,1059.155
export,India,2015,SJ1,Research and development services,Mode 1,1113.283
export,India,2016,SJ1,Research and development services,Mode 1,1694.781
export,India,2017,SJ1,Research and development services,Mode 1,2501.167
export,India,2018,SJ1,Research and development services,Mode 1,3692.892
export,India,2019,SJ1,Research and development services,Mode 1,4121.963
export,India,2020,SJ1,Research and development services,Mode 1,4883.484
export,India,2021,SJ1,Research and development services,Mode 1,5649.102
export,India,2022,SJ1,Research and development services,Mode 1,6666.595
export,India,2005,SJ2,Professional and management consulting services,Mode 1,6831.733
export,India,2006,SJ2,Professional and management consulting services,Mode 1,10166.093
export,India,2007,SJ2,Professional and management consulting services,Mode 1,12749.332
export,India,2008,SJ2,Professional and management consulting services,Mode 1,16335.653
export,India,2009,SJ2,Professional and management consulting services,Mode 1,15771.306
export,India,2010,SJ2,Professional and management consulting services,Mode 1,18259.274
export,India,2011,SJ2,Professional and management consulting services,Mode 1,20203.044
export,India,2012,SJ2,Professional and management consulting services,Mode 1,25674.872
export,India,2013,SJ2,Professional and management consulting services,Mode 1,26251.801
export,India,2014,SJ2,Professional and management consulting services,Mode 1,27134.752
export,India,2015,SJ2,Professional and management consulting services,Mode 1,29081.253
export,India,2016,SJ2,Professional and management consulting services,Mode 1,30528.411
export,India,2017,SJ2,Professional and management consulting services,Mode 1,33136.863
export,India,2018,SJ2,Professional and management consulting services,Mode 1,36619.418
export,India,2019,SJ2,Professional and management consulting services,Mode 1,42582.657
export,India,2020,SJ2,Professional and management consulting services,Mode 1,56638.077
export,India,2021,SJ2,Professional and management consulting services,Mode 1,68434.195
export,India,2022,SJ2,Professional and management consulting services,Mode 1,91862.313
export,India,2005,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,5613.335
export,India,2006,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,8353.032
export,India,2007,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,10475.566
export,India,2008,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,13422.288
export,India,2009,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,12958.589
export,India,2010,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,15002.843
export,India,2011,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,16599.953
export,India,2012,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,21095.915
export,India,2013,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,21569.951
export,India,2014,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,22295.433
export,India,2015,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,23894.788
export,India,2016,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,25083.854
export,India,2017,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,27227.104
export,India,2018,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,30088.566
export,India,2019,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,34988.298
export,India,2020,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,48352.465
export,India,2021,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,58422.923
export,India,2022,SJ21,"Legal, accounting, management, consulting and public relations",Mode 1,78423.73
export,India,2005,SJ22,"Advertising, market research, public opinion polling",Mode 1,1218.398
export,India,2006,SJ22,"Advertising, market research, public opinion polling",Mode 1,1813.061
export,India,2007,SJ22,"Advertising, market research, public opinion polling",Mode 1,2273.766
export,India,2008,SJ22,"Advertising, market research, public opinion polling",Mode 1,2913.365
export,India,2009,SJ22,"Advertising, market research, public opinion polling",Mode 1,2812.717
export,India,2010,SJ22,"Advertising, market research, public opinion polling",Mode 1,3256.431
export,India,2011,SJ22,"Advertising, market research, public opinion polling",Mode 1,3603.091
export,India,2012,SJ22,"Advertising, market research, public opinion polling",Mode 1,4578.958
export,India,2013,SJ22,"Advertising, market research, public opinion polling",Mode 1,4681.85
export,India,2014,SJ22,"Advertising, market research, public opinion polling",Mode 1,4839.319
export,India,2015,SJ22,"Advertising, market research, public opinion polling",Mode 1,5186.465
export,India,2016,SJ22,"Advertising, market research, public opinion polling",Mode 1,5444.557
export,India,2017,SJ22,"Advertising, market research, public opinion polling",Mode 1,5909.759
export,India,2018,SJ22,"Advertising, market research, public opinion polling",Mode 1,6530.852
export,India,2019,SJ22,"Advertising, market research, public opinion polling",Mode 1,7594.359
export,India,2020,SJ22,"Advertising, market research, public opinion polling",Mode 1,8285.612
export,India,2021,SJ22,"Advertising, market research, public opinion polling",Mode 1,10011.272
export,India,2022,SJ22,"Advertising, market research, public opinion polling",Mode 1,13438.583
export,India,2005,SJ3,"Technical, trade-related, and other business services",Mode 1,7335.072
export,India,2006,SJ3,"Technical, trade-related, and other business services",Mode 1,9075.064
export,India,2007,SJ3,"Technical, trade-related, and other business services",Mode 1,10320.114
export,India,2008,SJ3,"Technical, trade-related, and other business services",Mode 1,11100.069
export,India,2009,SJ3,"Technical, trade-related, and other business services",Mode 1,5508.731
export,India,2010,SJ3,"Technical, trade-related, and other business services",Mode 1,8290.415
export,India,2011,SJ3,"Technical, trade-related, and other business services",Mode 1,9642.589
export,India,2012,SJ3,"Technical, trade-related, and other business services",Mode 1,10738.085
export,India,2013,SJ3,"Technical, trade-related, and other business services",Mode 1,9746.383
export,India,2014,SJ3,"Technical, trade-related, and other business services",Mode 1,10089.096
export,India,2015,SJ3,"Technical, trade-related, and other business services",Mode 1,9362.291
export,India,2016,SJ3,"Technical, trade-related, and other business services",Mode 1,10974.555
export,India,2017,SJ3,"Technical, trade-related, and other business services",Mode 1,11705.556
export,India,2018,SJ3,"Technical, trade-related, and other business services",Mode 1,11289.93
export,India,2019,SJ3,"Technical, trade-related, and other business services",Mode 1,11826.86
export,India,2020,SJ3,"Technical, trade-related, and other business services",Mode 1,13339.43
export,India,2021,SJ3,"Technical, trade-related, and other business services",Mode 1,14615.207
export,India,2022,SJ3,"Technical, trade-related, and other business services",Mode 1,16486.851
export,India,2005,SJ31,"Architectural, engineering, scientific and other technical services",Mode 1,4812.203
export,India,2006,SJ31,"Architectural, engineering, scientific and other technical services",Mode 1,5953.732
export,India,2007,SJ31,"Architectural, engineering, scientific and other technical services",Mode 1,6770.552
export,India,2008,SJ31,"Architectural, engineering, scientific and other technical services",Mode 1,7282.244
export,India,2009,SJ31,"Architectural, engineering, scientific and other technical services",Mode 1,3614.025
